"val","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","p15","p16","p17","p18","p19","p20"
8.95239670947194,"G3NCL3","G3NGT4","G3NMF2","G3NNM8","G3NNT7","G3NPA2","G3NRG5","G3NX96","G3NY15","G3NY67","G3PCK3","G3PIX9","G3PNK3","G3PPP6","G3PPP7","G3PYU1","G3Q3A5","G3Q3C4","G3QC15","Q804E3"
8.95225318521261,"G3N680","G3NBM8","G3NCL3","G3NGT4","G3NI60","G3NNM8","G3NNT7","G3NRG5","G3NX96","G3NXW0","G3P1D2","G3PCK3","G3PNK3","G3PPP6","G3Q2D6","G3Q2Y3","G3Q3C4","G3Q972","G3QC15","Q804E3"
8.95224837586284,"G3N680","G3NCL3","G3NGT4","G3NMF2","G3NNM8","G3NNT7","G3NX96","G3NXW0","G3NY15","G3NY67","G3P1D2","G3PCK3","G3PIX9","G3PNK3","G3PPP6","G3PPP7","G3Q2Y3","G3Q3C4","G3QC15","Q804E3"
8.95168368890882,"G3NCL3","G3NGT4","G3NMF2","G3NNM8","G3NNT7","G3NRG5","G3NX96","G3NY15","G3NY67","G3P1D2","G3PCK3","G3PIX9","G3PNK3","G3PPP6","G3PPP7","G3PYU1","G3Q3A5","G3Q3C4","G3QC15","Q804E3"
8.95127988606691,"G3NBM8","G3NCL3","G3NGT4","G3NI60","G3NNM8","G3NNT7","G3NRG5","G3NX96","G3NXW0","G3NZE0","G3P1D2","G3PCK3","G3PIX9","G3PNK3","G3PPP6","G3PZK8","G3Q2D6","G3Q972","G3QC15","Q804E3"
8.95091086253524,"G3N680","G3NCL3","G3NMF2","G3NNM8","G3NNT7","G3NRG5","G3NX96","G3NY15","G3NY67","G3P1D2","G3PCK3","G3PIX9","G3PNK3","G3PPP6","G3PPP7","G3Q2Y3","G3Q3A5","G3Q3C4","G3QC15","Q804E3"
8.95072155073285,"G3NGT4","G3NI60","G3NMF2","G3NNM8","G3NNT7","G3NPA2","G3NRG5","G3NX96","G3NXW0","G3NY67","G3NZH1","G3P1D2","G3PCK3","G3PIX9","G3PNK3","G3PPP6","G3Q2Y3","G3Q3A5","G3Q3C4","G3QC15"
8.95061763003469,"G3N680","G3N8X9","G3NBM8","G3NGT4","G3NI60","G3NMF2","G3NNM8","G3NNT7","G3NX96","G3NXW0","G3NY67","G3NZH1","G3PCK3","G3PIX9","G3PNK3","G3PPP6","G3PXM2","G3PZH5","G3PZK8","Q804E3"
8.950438760221,"G3NCL3","G3NGT4","G3NIW2","G3NNM8","G3NNT7","G3NRG5","G3NX96","G3NXW0","G3NY15","G3P1D2","G3PCK3","G3PIX9","G3PPP6","G3PQL2","G3PYU1","G3Q2D6","G3Q2Y3","G3Q3C4","G3Q972","G3QC15"
8.94984544068575,"G3N680","G3NCL3","G3NGT4","G3NI60","G3NNM8","G3NRG5","G3NX96","G3NXW0","G3P1D2","G3PCK3","G3PNK3","G3PPP6","G3PQL2","G3PYU1","G3Q2D6","G3Q2Y3","G3Q3C4","G3Q972","G3QC15","Q804E3"
8.94971602410078,"G3N680","G3NCL3","G3NGT4","G3NNM8","G3NNT7","G3NRG5","G3NX96","G3NXW0","G3NY15","G3P1D2","G3PCK3","G3PIX9","G3PPP6","G3Q2D6","G3Q2Y3","G3Q3A5","G3Q3C4","G3Q972","G3QC15","Q804E3"
8.94956892728806,"G3NCL3","G3NGT4","G3NNM8","G3NNT7","G3NRG5","G3NX96","G3NY15","G3NY67","G3P1D2","G3PCK3","G3PIX9","G3PNK3","G3PPP6","G3PQL2","G3Q2D6","G3Q3A5","G3Q3C4","G3Q972","G3QC15","Q804E3"
8.94946718961,"G3NBM8","G3NCL3","G3NGT4","G3NNM8","G3NNT7","G3NRG5","G3NX96","G3NXW0","G3NY15","G3NZE0","G3P1D2","G3PCK3","G3PIX9","G3PNK3","G3PPP6","G3PZK8","G3Q2D6","G3Q972","G3QC15","Q804E3"
8.94943949952722,"G3NCL3","G3NGT4","G3NIW2","G3NMF2","G3NNM8","G3NNT7","G3NPA2","G3NX96","G3NXW0","G3NY15","G3NY67","G3P1D2","G3PCK3","G3PIX9","G3PNK3","G3PPP6","G3PYU1","G3Q2Y3","G3Q3C4","G3QC15"
8.94916021451354,"G3N680","G3NCL3","G3NGT4","G3NMF2","G3NNM8","G3NNT7","G3NRG5","G3NX96","G3NY15","G3NY67","G3P1D2","G3PCK3","G3PIX9","G3PNK3","G3PPP6","G3Q2Y3","G3Q3A5","G3Q3C4","G3QC15","Q804E3"
8.94910368695855,"G3N8X9","G3NCL3","G3NGT4","G3NI60","G3NMF2","G3NNM8","G3NNT7","G3NPA2","G3NRG5","G3NX96","G3NXW0","G3NY67","G3P1D2","G3PCK3","G3PIX9","G3PNK3","G3PPP6","G3PYU1","G3Q3C4","G3QC15"
